pharos_id,dataset_id,sample_id,animal_id,host_species,host_species_ncbi_tax_id,spatial_uncertainty,collection_date,collection_method_or_tissue,detection_method,primer_sequence,primer_citation,detection_target,detection_target_ncbi_tax_id,detection_outcome,detection_measurement,detection_measurement_units,pathogen,pathogen_ncbi_tax_id,genbank_accession,detection_comments,organism_sex,dead_or_alive,health_notes,life_stage,age,mass,length,latitude,longitude,wkt
prjDRDdtkMtWe-setAKoePEch9e-recHjXB69D8Bp,setAKoePEch9e,78,,Vulpes vulpes,9627,,2009-03-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.474416,13.299963,POINT(13.299963 52.474416)
prjDRDdtkMtWe-setAKoePEch9e-recVOUkd0n1Qv,setAKoePEch9e,79,,Vulpes vulpes,9627,,2009-03-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.423471,13.277219,POINT(13.277219 52.423471)
prjDRDdtkMtWe-setAKoePEch9e-rec4SsdGAJbRK,setAKoePEch9e,86,,Vulpes vulpes,9627,,2009-03-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.503131,13.255542,POINT(13.255542 52.503131)
prjDRDdtkMtWe-setAKoePEch9e-reclyjrXBCfcE,setAKoePEch9e,87,,Vulpes vulpes,9627,,2009-03-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.462422,13.315785,POINT(13.315785 52.462422)
prjDRDdtkMtWe-setAKoePEch9e-recsJdlXeiVlx,setAKoePEch9e,88,,Vulpes vulpes,9627,,2009-03-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.431301,13.338535,POINT(13.338535 52.431301)
prjDRDdtkMtWe-setAKoePEch9e-recQIVj1J7sLj,setAKoePEch9e,89,,Vulpes vulpes,9627,,2009-03-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.45873,13.292503,POINT(13.292503 52.45873)
prjDRDdtkMtWe-setAKoePEch9e-recgU1sUucjx1,setAKoePEch9e,90,,Vulpes vulpes,9627,,2009-03-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.458226,13.298672,POINT(13.298672 52.458226)
prjDRDdtkMtWe-setAKoePEch9e-recYugGXvP5P6,setAKoePEch9e,91,,Vulpes vulpes,9627,,2009-03-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.432871,13.293953,POINT(13.293953 52.432871)
prjDRDdtkMtWe-setAKoePEch9e-recvXgInc6oME,setAKoePEch9e,93,,Vulpes vulpes,9627,,2009-03-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.476856,13.298546,POINT(13.298546 52.476856)
prjDRDdtkMtWe-setAKoePEch9e-rec3V8RZT16ta,setAKoePEch9e,96,,Vulpes vulpes,9627,,2009-04-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.539649,13.266248,POINT(13.266248 52.539649)
prjDRDdtkMtWe-setAKoePEch9e-recWucXNdLFFt,setAKoePEch9e,97,,Vulpes vulpes,9627,,2009-04-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.495301,13.307346,POINT(13.307346 52.495301)
prjDRDdtkMtWe-setAKoePEch9e-recVkWPtrsoa4,setAKoePEch9e,100,,Vulpes vulpes,9627,,2009-04-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.436278,13.356993,POINT(13.356993 52.436278)
prjDRDdtkMtWe-setAKoePEch9e-recrP6BhEmnaU,setAKoePEch9e,101,,Vulpes vulpes,9627,,2009-04-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.443506,13.266812,POINT(13.266812 52.443506)
prjDRDdtkMtWe-setAKoePEch9e-recaSYXfIEtdn,setAKoePEch9e,103,,Vulpes vulpes,9627,,2009-04-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.434934,13.340635,POINT(13.340635 52.434934)
prjDRDdtkMtWe-setAKoePEch9e-recvE1AaA6RtV,setAKoePEch9e,104,,Vulpes vulpes,9627,,2009-04-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.4685,13.309017,POINT(13.309017 52.4685)
prjDRDdtkMtWe-setAKoePEch9e-rec6qlv9LvDWV,setAKoePEch9e,107,,Vulpes vulpes,9627,,2009-04-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.445539,13.261528,POINT(13.261528 52.445539)
prjDRDdtkMtWe-setAKoePEch9e-recfbAPPB1Avg,setAKoePEch9e,114,,Vulpes vulpes,9627,,2009-05-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.469738,13.310591,POINT(13.310591 52.469738)
prjDRDdtkMtWe-setAKoePEch9e-reccTF53kILtP,setAKoePEch9e,121,,Vulpes vulpes,9627,,2009-05-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.427819,13.347641,POINT(13.347641 52.427819)
prjDRDdtkMtWe-setAKoePEch9e-recKYAfXavnXk,setAKoePEch9e,123,,Vulpes vulpes,9627,,2009-05-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.417593,13.578722,POINT(13.578722 52.417593)
prjDRDdtkMtWe-setAKoePEch9e-recg6yrimq2cZ,setAKoePEch9e,124,,Vulpes vulpes,9627,,2009-05-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.412121,13.586016,POINT(13.586016 52.412121)
prjDRDdtkMtWe-setAKoePEch9e-recFVkXZJZu7O,setAKoePEch9e,140,,Vulpes vulpes,9627,,2009-09-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.421714,13.313571,POINT(13.313571 52.421714)
prjDRDdtkMtWe-setAKoePEch9e-recNrtI5tRxEb,setAKoePEch9e,154,,Vulpes vulpes,9627,,2009-10-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.421763,13.339822,POINT(13.339822 52.421763)
prjDRDdtkMtWe-setAKoePEch9e-recOGaKyWTyUu,setAKoePEch9e,182,,Vulpes vulpes,9627,,2010-02-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.406337,13.476663,POINT(13.476663 52.406337)
prjDRDdtkMtWe-setAKoePEch9e-recIxFPpGJm4Y,setAKoePEch9e,183,,Vulpes vulpes,9627,,2010-02-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.462881,13.394174,POINT(13.394174 52.462881)
prjDRDdtkMtWe-setAKoePEch9e-rec0ln5l3Co23,setAKoePEch9e,185,,Vulpes vulpes,9627,,2010-02-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.472455,13.428319,POINT(13.428319 52.472455)
prjDRDdtkMtWe-setAKoePEch9e-recXXSp9TAByi,setAKoePEch9e,190,,Vulpes vulpes,9627,,2010-03-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.428657,13.398839,POINT(13.398839 52.428657)
prjDRDdtkMtWe-setAKoePEch9e-recr0OXdvfkIa,setAKoePEch9e,192,,Vulpes vulpes,9627,,2010-03-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.447249,13.398678,POINT(13.398678 52.447249)
prjDRDdtkMtWe-setAKoePEch9e-recmw6SelqdCw,setAKoePEch9e,212,,Vulpes vulpes,9627,,2010-07-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,unknown,,,,52.509252,13.215639,POINT(13.215639 52.509252)
prjDRDdtkMtWe-setAKoePEch9e-recMW6RWiHN52,setAKoePEch9e,213,,Vulpes vulpes,9627,,2010-07-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.455483,13.453996,POINT(13.453996 52.455483)
prjDRDdtkMtWe-setAKoePEch9e-reciLxeM2AaVY,setAKoePEch9e,323,,Vulpes vulpes,9627,,2012-05-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.419715,13.399264,POINT(13.399264 52.419715)
prjDRDdtkMtWe-setAKoePEch9e-recMplFFbh8T8,setAKoePEch9e,358,,Vulpes vulpes,9627,,2012-11-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.537921,13.214185,POINT(13.214185 52.537921)
prjDRDdtkMtWe-setAKoePEch9e-recjgdZwbOxHz,setAKoePEch9e,359,,Vulpes vulpes,9627,,2012-11-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.438975,13.705055,POINT(13.705055 52.438975)
prjDRDdtkMtWe-setAKoePEch9e-recPcIIRB166N,setAKoePEch9e,361,,Vulpes vulpes,9627,,2012-11-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.556572,13.305389,POINT(13.305389 52.556572)
prjDRDdtkMtWe-setAKoePEch9e-recYp8aeMbQC1,setAKoePEch9e,362,,Vulpes vulpes,9627,,2012-11-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.527165,13.204967,POINT(13.204967 52.527165)
prjDRDdtkMtWe-setAKoePEch9e-recjP0eWn6b6B,setAKoePEch9e,364,,Vulpes vulpes,9627,,2012-11-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.412744,13.147128,POINT(13.147128 52.412744)
prjDRDdtkMtWe-setAKoePEch9e-rec7oVhtdamqm,setAKoePEch9e,365,,Vulpes vulpes,9627,,2012-11-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.544486,13.317064,POINT(13.317064 52.544486)
prjDRDdtkMtWe-setAKoePEch9e-recIxUokl15IU,setAKoePEch9e,368,,Vulpes vulpes,9627,,2012-12-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.408216,13.372008,POINT(13.372008 52.408216)
prjDRDdtkMtWe-setAKoePEch9e-recr9XF8Xhnwo,setAKoePEch9e,369,,Vulpes vulpes,9627,,2012-12-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.502072,13.343169,POINT(13.343169 52.502072)
prjDRDdtkMtWe-setAKoePEch9e-rec2jZrevv7K3,setAKoePEch9e,370,,Vulpes vulpes,9627,,2012-12-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.557735,13.339653,POINT(13.339653 52.557735)
prjDRDdtkMtWe-setAKoePEch9e-recjsWuCbaCBN,setAKoePEch9e,371,,Vulpes vulpes,9627,,2012-12-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.382895,13.40837,POINT(13.40837 52.382895)
prjDRDdtkMtWe-setAKoePEch9e-recspglFEuYea,setAKoePEch9e,372,,Vulpes vulpes,9627,,2012-12-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.457654,13.34917,POINT(13.34917 52.457654)
prjDRDdtkMtWe-setAKoePEch9e-reclNddvPHIJv,setAKoePEch9e,373,,Vulpes vulpes,9627,,2012-12-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.559385,13.361735,POINT(13.361735 52.559385)
prjDRDdtkMtWe-setAKoePEch9e-recv3FdTAkT2Y,setAKoePEch9e,374,,Vulpes vulpes,9627,,2012-12-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.555533,13.192043,POINT(13.192043 52.555533)
prjDRDdtkMtWe-setAKoePEch9e-recEq8Lu2DgyT,setAKoePEch9e,378,,Vulpes vulpes,9627,,2013-01-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.561623,13.348097,POINT(13.348097 52.561623)
prjDRDdtkMtWe-setAKoePEch9e-recNfySLR2E1G,setAKoePEch9e,382,,Vulpes vulpes,9627,,2013-01-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.597171,13.457581,POINT(13.457581 52.597171)
prjDRDdtkMtWe-setAKoePEch9e-recTjcm08rnam,setAKoePEch9e,384,,Vulpes vulpes,9627,,2013-01-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.603583,13.354892,POINT(13.354892 52.603583)
prjDRDdtkMtWe-setAKoePEch9e-rec5ZPy4b3BOA,setAKoePEch9e,391,,Vulpes vulpes,9627,,2013-01-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.609564,13.34963,POINT(13.34963 52.609564)
prjDRDdtkMtWe-setAKoePEch9e-recRGuW6TMa5j,setAKoePEch9e,394,,Vulpes vulpes,9627,,2013-02-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.572858,13.383372,POINT(13.383372 52.572858)
prjDRDdtkMtWe-setAKoePEch9e-recO2z9YH4fHT,setAKoePEch9e,395,,Vulpes vulpes,9627,,2013-02-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.399909,13.405908,POINT(13.405908 52.399909)
prjDRDdtkMtWe-setAKoePEch9e-recyOzUX1cw3q,setAKoePEch9e,396,,Vulpes vulpes,9627,,2013-02-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.506785,13.581246,POINT(13.581246 52.506785)
prjDRDdtkMtWe-setAKoePEch9e-recSBMTtFcAlK,setAKoePEch9e,398,,Vulpes vulpes,9627,,2013-02-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.451127,13.483582,POINT(13.483582 52.451127)
prjDRDdtkMtWe-setAKoePEch9e-recuI5BOtLx3U,setAKoePEch9e,399,,Vulpes vulpes,9627,,2013-02-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.510629,13.535629,POINT(13.535629 52.510629)
prjDRDdtkMtWe-setAKoePEch9e-recDhhBQFlfDk,setAKoePEch9e,400,,Vulpes vulpes,9627,,2013-02-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.596089,13.283104,POINT(13.283104 52.596089)
prjDRDdtkMtWe-setAKoePEch9e-rec42W40u1v0N,setAKoePEch9e,401,,Vulpes vulpes,9627,,2013-03-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.402537,13.419721,POINT(13.419721 52.402537)
prjDRDdtkMtWe-setAKoePEch9e-recCsLQUHi17Y,setAKoePEch9e,402,,Vulpes vulpes,9627,,2013-03-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.481548,13.579182,POINT(13.579182 52.481548)
prjDRDdtkMtWe-setAKoePEch9e-recgQkPXgaCDg,setAKoePEch9e,404,,Vulpes vulpes,9627,,2013-03-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.432454,13.686433,POINT(13.686433 52.432454)
prjDRDdtkMtWe-setAKoePEch9e-recOsVQ9yphR3,setAKoePEch9e,405,,Vulpes vulpes,9627,,2013-03-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.411233,13.511086,POINT(13.511086 52.411233)
prjDRDdtkMtWe-setAKoePEch9e-rec7mMhKxYPmI,setAKoePEch9e,406,,Vulpes vulpes,9627,,2013-03-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.552518,13.369628,POINT(13.369628 52.552518)
prjDRDdtkMtWe-setAKoePEch9e-recBBnafkIuTU,setAKoePEch9e,407,,Vulpes vulpes,9627,,2013-03-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.463787,13.533398,POINT(13.533398 52.463787)
prjDRDdtkMtWe-setAKoePEch9e-recmVRn6dkuYv,setAKoePEch9e,408,,Vulpes vulpes,9627,,2013-03-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.561592,13.208156,POINT(13.208156 52.561592)
prjDRDdtkMtWe-setAKoePEch9e-recXea6a1mmj2,setAKoePEch9e,409,,Vulpes vulpes,9627,,2013-04-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.617489,13.301859,POINT(13.301859 52.617489)
prjDRDdtkMtWe-setAKoePEch9e-rec5vgcIYx0Dx,setAKoePEch9e,411,,Vulpes vulpes,9627,,2013-04-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.388639,13.398702,POINT(13.398702 52.388639)
prjDRDdtkMtWe-setAKoePEch9e-recFZwB0pchFN,setAKoePEch9e,412,,Vulpes vulpes,9627,,2013-04-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.471022,13.468387,POINT(13.468387 52.471022)
prjDRDdtkMtWe-setAKoePEch9e-recLQ8n931hFk,setAKoePEch9e,413,,Vulpes vulpes,9627,,2013-04-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.604269,13.378779,POINT(13.378779 52.604269)
prjDRDdtkMtWe-setAKoePEch9e-recIHI3HaPUAG,setAKoePEch9e,414,,Vulpes vulpes,9627,,2013-04-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.4436,13.456817,POINT(13.456817 52.4436)
prjDRDdtkMtWe-setAKoePEch9e-recfC2BAzY1Wg,setAKoePEch9e,415,,Vulpes vulpes,9627,,2013-04-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.56201,13.549647,POINT(13.549647 52.56201)
prjDRDdtkMtWe-setAKoePEch9e-recndFsforLtE,setAKoePEch9e,416,,Vulpes vulpes,9627,,2013-04-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.42862,13.399444,POINT(13.399444 52.42862)
prjDRDdtkMtWe-setAKoePEch9e-reclioy7YzdBu,setAKoePEch9e,417,,Vulpes vulpes,9627,,2013-04-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.530383,13.425757,POINT(13.425757 52.530383)
prjDRDdtkMtWe-setAKoePEch9e-recGqI013L4Z4,setAKoePEch9e,418,,Vulpes vulpes,9627,,2013-04-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.530383,13.425757,POINT(13.425757 52.530383)
prjDRDdtkMtWe-setAKoePEch9e-recdXeKQv5nnF,setAKoePEch9e,419,,Vulpes vulpes,9627,,2013-04-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.635673,13.284544,POINT(13.284544 52.635673)
prjDRDdtkMtWe-setAKoePEch9e-recFNgrURXqQ6,setAKoePEch9e,420,,Vulpes vulpes,9627,,2013-04-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.438013,13.476823,POINT(13.476823 52.438013)
prjDRDdtkMtWe-setAKoePEch9e-rec7YRmZezC2n,setAKoePEch9e,421,,Vulpes vulpes,9627,,2013-04-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.443457,13.128946,POINT(13.128946 52.443457)
prjDRDdtkMtWe-setAKoePEch9e-recVdLryEU6Z4,setAKoePEch9e,422,,Vulpes vulpes,9627,,2013-04-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.443457,13.128946,POINT(13.128946 52.443457)
prjDRDdtkMtWe-setAKoePEch9e-rec65iBx8snyj,setAKoePEch9e,423,,Vulpes vulpes,9627,,2013-04-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.474416,13.299963,POINT(13.299963 52.474416)
prjDRDdtkMtWe-setAKoePEch9e-recnY9g85ptqb,setAKoePEch9e,425,,Vulpes vulpes,9627,,2013-05-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.622634,13.306829,POINT(13.306829 52.622634)
prjDRDdtkMtWe-setAKoePEch9e-reccaHzq5DWCv,setAKoePEch9e,426,,Vulpes vulpes,9627,,2013-05-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,unknown,dead,,adult,,,,52.582323,13.301341,POINT(13.301341 52.582323)
prjDRDdtkMtWe-setAKoePEch9e-recOQirZSfnkR,setAKoePEch9e,428,,Vulpes vulpes,9627,,2013-05-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,unknown,dead,,juvenile,,,,52.564413,13.199246,POINT(13.199246 52.564413)
prjDRDdtkMtWe-setAKoePEch9e-recnubQn2Obje,setAKoePEch9e,429,,Vulpes vulpes,9627,,2013-05-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,unknown,dead,,juvenile,,,,52.564413,13.199246,POINT(13.199246 52.564413)
prjDRDdtkMtWe-setAKoePEch9e-recZVVVBvL5oQ,setAKoePEch9e,431,,Vulpes vulpes,9627,,2013-05-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.52076,13.171629,POINT(13.171629 52.52076)
prjDRDdtkMtWe-setAKoePEch9e-recOJAQo9NyLN,setAKoePEch9e,434,,Vulpes vulpes,9627,,2013-05-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.520666,13.17087,POINT(13.17087 52.520666)
prjDRDdtkMtWe-setAKoePEch9e-rec26SfzpuWl0,setAKoePEch9e,435,,Vulpes vulpes,9627,,2013-05-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.446507,13.301596,POINT(13.301596 52.446507)
prjDRDdtkMtWe-setAKoePEch9e-recalHztkGATe,setAKoePEch9e,437,,Vulpes vulpes,9627,,2013-06-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.549919,13.178104,POINT(13.178104 52.549919)
prjDRDdtkMtWe-setAKoePEch9e-recocXHnkUClO,setAKoePEch9e,441,,Vulpes vulpes,9627,,2013-06-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.435763,13.394635,POINT(13.394635 52.435763)
prjDRDdtkMtWe-setAKoePEch9e-recDMOuDDtGOo,setAKoePEch9e,443,,Vulpes vulpes,9627,,2013-07-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.558948,13.373445,POINT(13.373445 52.558948)
prjDRDdtkMtWe-setAKoePEch9e-recCmkUV0vqeJ,setAKoePEch9e,445,,Vulpes vulpes,9627,,2013-07-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.418265,13.298725,POINT(13.298725 52.418265)
prjDRDdtkMtWe-setAKoePEch9e-recx58UTe0I2J,setAKoePEch9e,449,,Vulpes vulpes,9627,,2008-06-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.536931,13.266788,POINT(13.266788 52.536931)
prjDRDdtkMtWe-setAKoePEch9e-rec420cImvehS,setAKoePEch9e,454,,Vulpes vulpes,9627,,2008-07-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.569093,13.544343,POINT(13.544343 52.569093)
prjDRDdtkMtWe-setAKoePEch9e-reco5r6g5xp1n,setAKoePEch9e,456,,Vulpes vulpes,9627,,2008-07-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.536055,13.205051,POINT(13.205051 52.536055)
prjDRDdtkMtWe-setAKoePEch9e-recpOBqMUfZ9C,setAKoePEch9e,460,,Vulpes vulpes,9627,,2008-09-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.562999,13.156943,POINT(13.156943 52.562999)
